"","Time (s)","Trial 1","Trial 2","Trial 3","Trial 4","Trial 5","Trial 6","Trial 7","Trial 8","Trial 9","Trial 10","Trial 11","Trial 12","Trial 13","Trial 14","Trial 15","Trial 16","Trial 17","Trial 18","Trial 19","Trial 20","Trial 21","Trial 22","Trial 23","Trial 24","Trial 25","Trial 26","Trial 27","Trial 28","Trial 29","Trial 30","Trial 31","Trial 32","Trial 33","Trial 34","Trial 35","Trial 36","Trial 37","Trial 38","Trial 39","Trial 40"
"29",28,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
"30",29,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"31",30,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
"32",31,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"33",32,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"34",33,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0
"35",34,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
"36",35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
"37",36,0,0,1,1,1,0,1,1,0,0,1,0,2,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0
"38",37,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
"39",38,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0
"40",39,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0
"41",40,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,2,1,0,1,0,1,0,1,1,1,0,0,0,0,1
"42",41,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0
"43",42,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1
"44",43,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"45",44,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,2,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"46",45,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"47",46,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,2,1,0,1,1
"48",47,2,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
"49",48,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1
"50",49,1,1,1,1,0,1,1,0,1,2,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0
"51",50,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"52",51,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,2,1,0,0,0,1,1,1
"53",52,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"54",53,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,2,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0
"55",54,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"56",55,1,0,0,1,1,0,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1
"57",56,1,1,2,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,2,0,1
"58",57,1,1,1,1,1,1,1,1,0,1,2,1,1,0,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"59",58,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"60",59,1,2,1,0,0,1,1,1,0,0,2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
"61",60,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,2,0,1
"62",61,1,1,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"63",62,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"64",63,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
"65",64,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"66",65,0,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
"67",66,2,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,1,2,1,1,0,0,1,1,0,1,1,1,1,1,0,1
"68",67,0,1,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0
"69",68,1,0,2,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,0,0,2,1,2
"70",69,1,2,1,2,1,2,2,2,1,0,0,1,0,1,1,2,1,1,2,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"71",70,1,1,1,1,0,1,1,1,1,0,2,1,1,1,2,1,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,2,1,1,0,2,0,1
"72",71,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"73",72,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,2,0,1,0,1,1,1
"74",73,1,2,1,0,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,0,2,1,1,1,2,1,1,0,1,1,0,1
"75",74,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,1,1,1,1,1,1
"76",75,1,1,2,0,1,1,1,1,1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,2,2
"77",76,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,2,0,1,0,0,0
"78",77,0,1,1,1,1,1,1,1,1,0,2,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2,1,2
"79",78,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,3,0,1,0,2,1,1,1,1,1,1,0,1,0,1,0,1,2,2,1,2,1,0,1
"80",79,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1
"81",80,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"82",81,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,1,1,0,1,1,1,1,1,2,0,1,0,1,2,0,1,1,1,1,1,1,1,1,0,1
"83",82,1,1,1,1,0,2,1,1,1,0,0,1,1,1,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,0,1,1,2,1,2
"84",83,1,1,1,0,1,1,1,1,1,1,2,1,2,0,2,1,1,1,1,0,1,1,0,1,1,2,0,1,1,1,1,1,1,1,2,1,2,1,1,1
"85",84,1,1,1,1,1,0,1,1,1,0,1,1,2,1,1,2,1,0,1,2,1,0,1,2,0,1,2,1,2,1,1,1,1,1,1,1,0,1,1,2
"86",85,1,0,2,1,1,2,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,2,1,1,1
"87",86,1,2,1,0,1,1,2,1,0,0,1,1,1,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,0,2,0,1
"88",87,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1
"89",88,1,1,2,0,1,0,1,1,2,0,1,1,0,1,1,1,1,0,2,1,1,0,1,1,1,1,0,1,1,0,0,1,2,1,1,1,0,1,1,1
"90",89,1,1,1,2,1,2,1,2,0,1,1,1,1,1,2,1,2,1,0,1,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1,1,1,1,1,1
"91",90,0,1,1,0,1,1,1,0,2,1,1,2,1,1,0,1,0,1,1,0,1,1,1,1,0,1,2,1,1,1,0,1,1,1,0,0,1,2,0,2
"92",91,1,1,1,1,2,1,0,1,1,2,1,0,1,0,2,1,1,0,1,2,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,2,0,1,1
"93",92,1,2,1,1,0,1,0,1,1,1,1,2,1,1,1,1,1,2,1,0,2,1,0,1,0,2,1,0,1,1,1,1,2,2,1,0,1,2,2,1
"94",93,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,2
"95",94,0,1,1,0,1,1,1,1,2,0,2,2,1,1,1,2,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,0,1,2,1,1,1,0,1,1
"96",95,1,1,2,1,0,2,0,2,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,1
"97",96,1,1,0,1,1,0,1,1,2,1,1,1,1,1,2,2,1,1,0,1,0,0,0,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,2
"98",97,1,2,2,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
"99",98,1,1,1,0,1,2,1,1,1,0,1,2,1,0,2,1,2,2,0,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2
"100",99,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,2,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"101",100,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1
"102",101,1,1,2,1,0,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,0,0,2,2,1,1,1,0,1
"103",102,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,0,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
"104",103,1,1,2,1,0,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"105",104,1,1,1,1,1,2,1,1,1,0,0,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,2,0,1,1,1,2
"106",105,2,0,1,0,1,1,1,0,1,1,1,1,2,1,0,2,1,1,2,0,1,0,1,1,1,2,1,1,0,1,1,1,2,1,1,0,1,2,1,0
"107",106,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,0,0,0,1,1,1,2,1,0,2
"108",107,1,0,0,1,1,2,0,0,1,0,0,1,1,2,1,0,2,1,1,1,2,0,1,0,1,1,0,0,2,0,1,2,1,1,1,1,1,1,1,1
"109",108,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,0,2,0,2,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"110",109,1,1,1,0,1,1,0,1,2,1,1,1,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,1,0,1,2,1,2,1,1,1,1,1
"111",110,2,1,1,2,1,1,1,0,1,1,2,1,2,1,0,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"112",111,1,1,1,0,1,1,1,2,1,1,1,2,1,1,2,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2
"113",112,1,1,2,2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,0,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
"114",113,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,1,0,1,1,0,1
"115",114,2,2,1,0,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,0,1,3,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,0,1,1
"116",115,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,2,2,2,1,0,1,0,2,1,0,1,1,0,1,1,2,1,1,1,2,1,1
"117",116,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"118",117,1,1,2,2,2,1,1,2,1,0,1,2,0,1,1,2,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1
"119",118,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,0,2,1,1,0,1,1,2,1,0,0,2,0,1,1,1,1,2
"120",119,2,1,0,0,0,2,0,2,1,1,1,1,0,0,1,1,2,1,2,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,1,0,1,1,1,1
"121",120,1,2,2,1,1,2,0,0,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,1,1,2,1,1,1,1,1,0,1,1,0,0,2
"122",121,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,2,1,0,1,0,1,0,2,1,2,0,1,0,1,2,1,1,1,0,1,1,2,2,0
"123",122,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,0,1,1,2,1,1,1,1,0,0,1,1,2,1,0,1,1,0,1,1,1,0,2
"124",123,1,0,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,0,1,2,1,1,1,1,2,1,1,2,0,1,1,0,1,1
"125",124,1,2,2,1,0,2,1,0,1,1,2,1,1,0,0,0,2,1,1,2,2,1,0,2,0,1,0,1,1,1,1,1,2,1,0,1,0,1,1,0
"126",125,1,1,1,0,1,1,1,2,0,1,0,1,1,1,2,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2
"127",126,2,1,1,1,3,1,1,1,2,1,2,1,0,1,1,1,0,0,1,1,1,1,0,2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"128",127,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,2,1,0,1,2,0,1,1,1,1,1
"129",128,1,1,2,1,0,2,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2
"130",129,1,2,1,1,1,1,0,1,2,1,1,0,1,1,1,1,1,0,1,1,2,1,0,1,0,1,1,1,1,0,1,1,2,1,1,2,2,2,1,0
"131",130,1,0,1,1,1,1,1,2,0,1,1,2,1,1,1,1,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"132",131,2,2,1,0,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1
"133",132,1,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,0,1,2,1,0,1,2,1,2,1,1,1,1,1,0,2,1,0,0,1,2,1,1
"134",133,1,1,0,0,1,1,1,1,0,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,1
"135",134,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,2,0,1,1,1,1,1,1,2,1,1
"136",135,1,1,0,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,0,2,1,1,1,1,2,0,1,0,1,1,1,1,1,1
"137",136,1,1,2,1,1,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,1,1,1,1,1,0,1,1,2,2,1,0,1,1,1,1
"138",137,1,1,1,0,1,1,2,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
"139",138,1,1,1,1,1,1,1,1,1,2,0,1,2,2,1,2,1,1,2,1,1,0,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,2,1,2
"140",139,1,2,2,0,1,1,1,2,1,1,2,2,1,0,2,0,2,1,1,1,2,1,1,1,1,1,1,0,2,1,1,1,1,1,2,0,1,2,1,1
"141",140,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,1,1,1,0,1,2,1,1,1,1,0,0,1,1,1
"142",141,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,2,0,1,2,0,2
"143",142,1,1,2,0,0,1,1,1,1,1,0,1,0,1,2,0,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
"144",143,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,0,2,1,2,1,0,0,1,1,1,1,1,1,1,1,1
"145",144,1,1,1,1,1,1,1,1,1,2,1,2,1,0,0,2,1,0,1,1,2,1,1,1,2,0,0,1,1,1,2,0,1,2,1,0,1,2,1,2
"146",145,1,0,2,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,0,1,1,1
"147",146,1,2,1,1,1,2,1,2,1,1,2,1,2,0,0,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,1,1,1,1,1,1,1,1,1
"148",147,1,1,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,1,0,1,1,1,1,2,1,0,2,1,0,1,1,1,1,1,1,0,1,1,0,0
"149",148,1,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,2,1,2,2,1,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,1,2
"150",149,1,1,1,1,0,1,1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,2,0,0,2,0,1,2
"151",150,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1,2,1,1
"152",151,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,1,1,2
"153",152,1,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"154",153,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,0,1,1,0,2
"155",154,1,1,1,1,1,1,2,1,0,1,1,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,2,1
"156",155,1,1,1,1,0,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,0,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1
"157",156,1,1,1,0,1,1,0,2,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,0,1,1,0,1
"158",157,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,0,1,1,1,1,2,1,2,1,1,1,1,0
